#,case,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Cooling,Lighting,Equipment,c6: fadianliang,C+L,C+L+P
45307,45308,330,0.159477542,0.21315436,0.816902926,0.608224687,0.802820036,0.670076979,0.499985089,0.596755919,0.461284635,0.413965037,0.781364432,0.685820034,0.582720595,0.742009942,0.455348353,0.509014044,0.693597374,0.231936003,0.386379348,1.591035879,0.54796758,11.29308055,0.786555982,9.476875425,0.902294302,10.5340925,0.804359777,24.64785567,36.70091011,255079.7457,67667.51,175151.22,323084.09,322747.2557,497898.4757
26550,26551,50,0.18651393,0.18489114,0.790650422,0.572944604,0.74962786,0.691115367,0.510718763,0.525079083,0.46553591,0.408407203,0.817231626,0.809016185,0.692379865,0.696021935,1.356658171,0.317997568,0.853395398,0.28027725,0.261617137,1.58398065,0.65032688,10.24556294,0.888991855,5.321422699,0.79226331,14.26082095,0.76195798,27.10828908,23.9179264,200749.0143,31172.87,224616.28,350018.57,231921.8843,456538.1643
6034,6035,350,0.187257856,0.197183032,0.670905069,0.725545845,0.714261472,0.653116232,0.395791158,0.600979279,0.54082082,0.311988602,0.719991443,0.708384289,0.609830241,0.677184977,0.577725707,0.42419694,1.280282666,0.177449523,0.241197044,1.423178242,0.485546365,6.619872417,0.853938576,5.071498394,0.847942027,15.20235828,0.858221514,26.20057326,31.88421032,295772.9686,37431.85,269696.96,319255.97,333204.8186,602901.7786
7905,7906,10,0.192505379,0.118306251,0.723711762,0.695975063,0.839863977,0.797126363,0.468690289,0.461087964,0.368510701,0.398017929,0.939286878,0.663230114,0.68220069,0.754585608,1.221786209,0.567595251,1.285047876,0.334208947,0.387607482,1.574539767,0.746120634,13.97833909,0.75549492,7.187355861,0.89008774,11.98963194,0.775142748,26.28652051,35.00350859,200099.5057,47690.32,192111.44,272333.41,247789.8257,439901.2657
32225,32226,90,0.184886284,0.154397706,0.560252051,0.720664794,0.534212308,0.607998036,0.538630214,0.38444184,0.53025077,0.630621889,0.74002781,0.756092571,0.64680052,0.838561919,1.396364268,0.316300619,0.905935423,0.283373408,0.273134204,2.241750792,0.48743102,10.06385993,0.902466322,8.59162928,0.802912151,18.16227194,0.943986764,26.49891366,33.13797077,275332.7743,51463.33,354406.57,285018.81,326796.1043,681202.6743
6017,6018,210,0.188524055,0.171446155,0.854727059,0.769820655,0.671533471,0.698932528,0.613303292,0.403018028,0.629146073,0.450021812,0.814262919,0.729371595,0.737242288,0.75702395,0.640314744,0.247553553,0.585343564,0.158533278,0.252287219,1.43191123,0.731471071,11.70916842,0.888783366,8.01171162,0.860955491,15.67885354,0.779036484,27.26869212,35.02258855,215585.86,45015.49,252486.28,342933.68,260601.35,513087.63
21879,21880,210,0.176360701,0.196993525,0.733286904,0.656117364,0.849823521,0.578475767,0.581373463,0.322941703,0.496229218,0.556345023,0.686659011,0.703537988,0.903689079,0.845639199,0.645539198,0.682566289,0.888637709,0.106703439,0.247034157,2.364656538,0.543895579,14.22171692,0.947209672,8.000272333,0.837265349,17.49524322,0.784925201,24.939517,24.09704374,200364.9686,50388.57,283866.37,353289.16,250753.5386,534619.9086
2791,2792,250,0.150406086,0.218044403,0.694390355,0.742426846,0.575514042,0.664414713,0.45917662,0.597083775,0.592261796,0.37937414,0.66662909,0.713826867,0.84416433,0.895338625,1.425235462,0.280883588,1.2433314,0.187954177,0.347175047,2.32585943,0.793409591,6.540563286,0.829045815,9.626821566,0.796387197,14.65918102,0.929628175,26.60601528,19.05523676,257783.0143,48192.73,281698.59,375793.46,305975.7443,587674.3343
42605,42606,140,0.173689314,0.182627281,0.603109004,0.728405978,0.640881573,0.712601702,0.555783864,0.552948511,0.405140384,0.517564185,0.767501789,0.660454934,0.552661751,0.55096449,1.040359584,0.426133087,1.201539427,0.263847873,0.333324766,2.016015279,0.501643856,8.290629547,0.905901708,8.422195147,0.799190964,12.45674186,0.751763182,27.59135805,22.3239779,209451.5371,53815.23,193575.86,285892.94,263266.7671,456842.6271
5823,5824,300,0.157714826,0.179349175,0.680801606,0.551772017,0.567100534,0.684212804,0.586960048,0.596064767,0.422275594,0.597089597,0.626432597,0.772939823,0.62460189,0.730125288,0.420066631,0.253720204,0.81236668,0.1955728,0.245972276,2.115747208,0.653681964,11.26733875,0.97091338,12.10610872,0.889668502,12.28323066,0.9165779,25.87813406,20.92061987,205513.0229,72160.4,232727.49,286372.77,277673.4229,510400.9129
15387,15388,190,0.191742406,0.163079443,0.699106887,0.84382579,0.730987998,0.786095633,0.652136535,0.513379906,0.419935753,0.58893331,0.819329609,0.819616263,0.736749742,0.526184582,0.545651326,0.651743578,1.136347803,0.148495499,0.221201835,1.722603507,0.673000423,8.820297675,0.846976311,8.738907261,0.852782233,13.05215486,0.91226646,25.98846337,27.46877422,235057.6343,49449.06,246132.87,318518.62,284506.6943,530639.5643
29561,29562,80,0.195365375,0.166128866,0.778568764,0.755693985,0.718812648,0.747349374,0.403430543,0.454830258,0.400395943,0.425532022,0.836224492,0.690397462,0.714066816,0.568680364,0.627942788,0.414943304,1.030070742,0.303574599,0.363670326,2.271776989,0.678695566,9.24975358,0.789460649,11.53422805,0.719040388,11.76878878,0.864275512,25.94737303,24.89873837,231955.6371,62354.42,210256.61,336059.46,294310.0571,504566.6671
39475,39476,350,0.156533116,0.198891095,0.759781662,0.703477298,0.699142135,0.509684348,0.284005223,0.653898932,0.558768308,0.47256175,0.594280409,0.900144106,0.775329428,0.72065416,0.800297835,0.77623801,0.857541624,0.30128536,0.235210963,2.136467755,0.578129325,9.921311465,0.769977218,12.15683328,0.841231818,15.11951145,0.831750884,25.77312711,29.76337689,246080.8714,75269.99,259954.13,301921.68,321350.8614,581304.9914
292,293,160,0.201842789,0.172250075,0.754948991,0.599861054,0.651214551,0.700861898,0.500743469,0.487774289,0.433638617,0.583291772,0.730315481,0.67236916,0.588525543,0.783489614,1.38305176,0.327756178,1.299676641,0.238484055,0.341116991,2.319622079,0.528229224,12.54225039,0.839692651,9.733175119,0.800461105,17.03092738,0.862018452,25.86625589,34.60710252,243229.9857,59741.6,303473.34,315442.18,302971.5857,606444.9257
16957,16958,330,0.209865958,0.207426838,0.57821588,0.701884336,0.685479252,0.710918336,0.613692227,0.462410996,0.645156495,0.588356803,0.65030666,0.840025502,0.693040303,0.774226181,1.346638051,0.524314481,1.165621823,0.137535493,0.382527406,1.9809003,0.530327458,11.36162387,0.852668082,7.942606191,0.829024842,16.38893277,0.795229073,24.99055135,31.0436784,254946.7314,46025.6,269406.84,370839.76,300972.3314,570379.1714
30860,30861,260,0.153064924,0.140837489,0.716832006,0.727295589,0.563838305,0.676617376,0.378087868,0.373336056,0.461796641,0.439476666,0.771207046,0.827709299,0.734883963,0.718556577,1.283062047,0.221705575,1.377854914,0.202429924,0.25660676,1.815338826,0.501670621,8.143079767,0.816884844,10.17722654,0.842784128,13.28981304,0.939895732,26.81922842,19.34855094,219577.9229,72527.7,258204.76,272365.65,292105.6229,550310.3829
14073,14074,170,0.195209382,0.222452197,0.843646556,0.621029738,0.643849704,0.889471381,0.601645448,0.525297059,0.660526004,0.630178153,0.613651633,0.738335723,0.846517283,0.678517653,1.035599278,0.445296332,0.892633673,0.181259297,0.338161062,1.756145976,0.526454171,10.43155988,0.803082126,10.52999216,0.874143092,17.97816119,0.829925339,24.82672977,27.74763444,265348.2371,62997.1,308425.29,373030.26,328345.3371,636770.6271
21856,21857,40,0.167248615,0.155713743,0.589807101,0.709560487,0.647218124,0.608561974,0.537714103,0.566898345,0.484276977,0.331555298,0.764573627,0.969928837,0.603174631,0.540705609,0.494089766,0.660357174,0.740469363,0.142771898,0.260876031,1.680532664,0.66339187,10.49977069,0.892673558,6.257951657,0.838166785,16.7636455,0.719881402,26.92846272,34.61919058,226286.2257,38457.86,249456.66,273158.89,264744.0857,514200.7457
22079,22080,160,0.130789306,0.200208371,0.685122224,0.802667534,0.779862821,0.726492595,0.414136471,0.411969815,0.390766871,0.532907721,0.904194214,0.609412006,0.709495114,0.865150185,1.037625163,0.489515322,0.597859968,0.17548969,0.256561576,2.342845872,0.722957978,6.828804237,0.829047649,7.807822019,0.864872955,13.69602557,0.796429614,25.11728055,34.86330618,315846.66,47562.94,225479.8,320169.85,363409.6,588889.4
17023,17024,200,0.142161682,0.238450291,0.759122711,0.795670778,0.676909116,0.866677487,0.473879266,0.312622619,0.619730774,0.41577145,0.862058842,0.67036048,0.654877918,0.669174792,0.788263699,0.344543467,1.073985234,0.301971847,0.368721893,2.228479796,0.475394681,6.968129955,0.803037712,7.125859725,0.906704964,12.02230506,0.809898446,25.31949787,36.03004698,323305.5857,53772.32,201272.29,353106.1,377077.9057,578350.1957
8739,8740,200,0.189000177,0.215210089,0.618351727,0.826283848,0.746185306,0.761725201,0.556811796,0.428302848,0.544102546,0.424821064,0.72136871,0.7004561,0.726005696,0.827059686,0.774845066,0.748369423,0.736769648,0.102732051,0.213561137,2.393424102,0.569998623,11.06034418,0.892681446,10.67276675,0.909135008,11.50082242,0.914947677,27.04349115,22.9186574,176402.2057,73570.63,217515.82,377208.28,249972.8357,467488.6557
15825,15826,180,0.181653709,0.212259552,0.597642105,0.697792254,0.580726018,0.69977869,0.360644668,0.661978131,0.509046,0.523955717,0.931679264,0.703533261,0.720250791,0.64452588,0.787337351,0.740877644,1.490674982,0.159175972,0.372865271,2.162399331,0.607495993,6.789645665,0.858326209,7.40455778,0.837177204,13.5294244,0.773750946,25.81532261,23.1079574,260163.84,44445.48,216394.49,338098.56,304609.32,521003.81
2741,2742,130,0.196201781,0.225330373,0.754617459,0.674977265,0.634380391,0.665073206,0.641006373,0.468046536,0.481504093,0.459146105,0.67601924,0.631311894,0.716431254,0.756579186,0.671923039,0.229421524,0.920843917,0.106445552,0.203482347,2.331451524,0.479793044,13.79388265,0.851574027,6.545693508,0.908177127,15.0372361,0.863680621,26.02966319,39.52785386,213022.6771,47926.55,268464.51,376190.08,260949.2271,529413.7371
18048,18049,110,0.162385637,0.186296912,0.854700734,0.691954784,0.671421548,0.581996208,0.576545533,0.358018239,0.640658372,0.350101549,0.646671087,0.718611394,0.655466924,0.579599074,0.67134055,0.282664462,0.678081383,0.200182945,0.276025615,1.40859485,0.524393474,13.45133312,0.807326024,7.546474498,0.824119376,15.33381761,0.83742538,26.16626574,24.86683705,202634.1657,49375.44,265437.39,301478.9,252009.6057,517446.9957
49936,49937,60,0.199961358,0.220792655,0.637911498,0.724125366,0.606876188,0.67996899,0.400108112,0.342608689,0.609958149,0.38491104,0.839299866,0.632759967,0.695600876,0.820337586,1.014040521,0.521720496,0.708792625,0.307571522,0.272462646,1.638736282,0.534084182,6.899677127,0.857110122,6.423420188,0.819865404,13.72279589,0.754970653,27.28240763,31.07979933,269316.1143,41387.11,214160.0,385469.2,310703.2243,524863.2243
17372,17373,270,0.184379072,0.182160878,0.782015401,0.649671783,0.748496463,0.649461388,0.364336938,0.526668619,0.470914848,0.539636799,0.607843875,0.896656631,0.654976681,0.58622058,1.188405039,0.305515465,0.920415247,0.144051393,0.251815603,1.492241869,0.591743778,6.324630972,0.971995911,7.812605516,0.857110406,14.59992163,0.764094703,25.7521606,32.33041619,327245.8686,49890.75,230602.18,322676.77,377136.6186,607738.7986
22021,22022,230,0.174468269,0.106459808,0.564659832,0.613025459,0.560601992,0.714132198,0.236086323,0.570562243,0.653705154,0.62168303,0.782566087,0.802009836,0.796431444,0.654931973,1.174467452,0.711459952,1.219014817,0.114986047,0.250267119,1.781582858,0.524700693,7.607894965,0.902125087,9.920855489,0.748604637,14.3696341,0.823056901,25.64227287,33.65112862,299573.8057,51981.65,244478.83,255885.52,351555.4557,596034.2857
46364,46365,90,0.207257431,0.188758384,0.689014253,0.775410852,0.707948632,0.71291876,0.359918778,0.389485441,0.616443916,0.438577407,0.870942373,0.764690232,0.64471203,0.683466446,0.468933568,0.394901886,1.044819555,0.242413396,0.266061133,2.227402024,0.435494348,7.260985749,0.833241755,9.998189328,0.814207583,14.91162301,0.882431641,27.13431125,30.89662986,278694.5971,68228.01,272001.74,372723.57,346922.6071,618924.3471
23537,23538,80,0.12989737,0.174866582,0.839770912,0.611733479,0.770880946,0.671236801,0.291656721,0.587244597,0.49593735,0.577609898,0.559306586,0.690621406,0.883388885,0.892634238,0.789104187,0.322092026,0.801711397,0.199563273,0.234095458,2.1682102,0.658019262,10.80986775,0.807568563,8.716812689,0.769482802,12.52015141,0.884401823,24.90598435,39.10162163,260560.4657,45514.88,228888.99,307883.97,306075.3457,534964.3357
45499,45500,290,0.124242904,0.12127297,0.521381665,0.709786007,0.777631786,0.793923744,0.600875923,0.493396658,0.547332089,0.378096368,0.570664276,0.613907475,0.832952075,0.777734127,1.428313705,0.52146571,0.888924587,0.262098574,0.320309768,2.11056946,0.472735032,11.1108317,0.791811168,5.147384955,0.859781107,17.18846648,0.802127616,25.42189195,30.14658967,246049.1629,36187.45,285000.94,236158.53,282236.6129,567237.5529
40185,40186,180,0.190194501,0.183552866,0.844321097,0.804967865,0.664290504,0.8077997,0.539360585,0.506089121,0.455028733,0.448867425,0.911171877,0.652438011,0.598303152,0.845789296,1.154275064,0.32156963,1.161141129,0.231476352,0.39502932,1.724596001,0.571864141,10.13930865,0.84622084,8.602070359,0.953005023,15.08133855,0.906545351,25.01012312,39.19108239,297211.3314,63365.84,282614.94,350224.62,360577.1714,643192.1114
9613,9614,110,0.210862568,0.141822201,0.62644975,0.765574736,0.720195163,0.68501457,0.490209455,0.461074612,0.531909301,0.450216347,0.715675194,0.730966329,0.600250971,0.69836481,0.753606519,0.511648176,0.672970391,0.100835791,0.310553219,1.523864199,0.45012455,11.21218421,0.784154936,7.2954987,0.862384757,13.5206434,0.760212271,25.98987156,26.79687938,210957.6657,53525.79,212470.15,314298.73,264483.4557,476953.6057
43281,43282,240,0.149281562,0.125913145,0.791836668,0.880475861,0.650671833,0.653079546,0.446091535,0.55009224,0.441449775,0.4462611,0.723506881,0.602362911,0.906824519,0.802616313,0.95987578,0.394855367,0.655909495,0.259464151,0.224996449,1.91217256,0.635372423,8.744371096,0.896363781,8.139739371,0.858103715,14.40927174,0.706649705,24.78923371,33.1467645,278455.6429,51455.19,210480.52,270805.99,329910.8329,540391.3529
37891,37892,210,0.18048801,0.204725654,0.686633487,0.713828392,0.605089925,0.802923753,0.520159821,0.57598046,0.527005116,0.383143759,0.768832766,0.585294718,0.777204259,0.730637506,0.805410983,0.462316421,1.329531399,0.250097357,0.239687488,2.195727503,0.523795459,6.720185977,0.779042531,7.617532967,0.820985997,15.39303769,0.82490745,25.29362201,15.45844441,238431.0543,49579.99,262479.41,355541.78,288011.0443,550490.4543
26178,26179,150,0.171658789,0.195015651,0.826279681,0.790448439,0.722099055,0.714711995,0.415132349,0.495116916,0.439427286,0.475580075,0.779551647,0.813176125,0.803554518,0.80009509,1.431926888,0.318713327,0.79596991,0.287132761,0.312145343,1.474287519,0.569285796,6.320910424,0.742661175,9.699965872,0.828446332,17.15543591,0.807033808,26.426136,39.49041263,352444.1371,64514.36,286193.11,356692.42,416958.4971,703151.6071
45892,45893,0,0.193053002,0.181366559,0.714773004,0.70476848,0.578740164,0.717759483,0.463694819,0.588052257,0.55305591,0.608516164,0.673042903,0.66642379,0.717056855,0.682768687,1.005713604,0.587134075,0.833928391,0.164369,0.21333957,1.839709539,0.69380925,5.922750788,0.823720693,8.004882837,0.942409483,18.18698809,0.819403399,26.59279086,30.41203017,313488.1029,47504.3,308052.14,306791.61,360992.4029,669044.5429
20933,20934,210,0.199527803,0.186689984,0.628947268,0.71197185,0.724145446,0.663289018,0.35974465,0.259637338,0.395137346,0.447107078,0.785449158,0.802948252,0.928789245,0.80724462,0.534177976,0.491957531,1.422746679,0.215361955,0.354129477,2.168496532,0.589674366,10.03179856,0.800165824,8.014446323,0.818849594,14.06077112,0.788099573,25.61870749,37.04322262,256872.7029,55066.56,229063.51,374479.23,311939.2629,541002.7729
40971,40972,340,0.123360364,0.210264204,0.766904499,0.750400513,0.702726541,0.593047459,0.332628066,0.441973433,0.528103704,0.604451442,0.680133815,0.628204008,0.756291233,0.586767398,0.570787182,0.595940981,1.385031301,0.157847029,0.227283813,1.559088487,0.634429963,9.965935535,0.942391328,9.632369332,0.762269137,13.15702444,0.874357162,26.59920337,31.81247902,226269.7771,51931.74,237800.21,273622.0,278201.5171,516001.7271
22224,22225,110,0.128708978,0.143331353,0.813321474,0.691879974,0.697667318,0.635375053,0.355431831,0.364345209,0.582865537,0.649887072,0.855866173,0.820284603,0.726728478,0.871688573,0.669532139,0.786688311,1.482779701,0.178898943,0.263955398,1.71608749,0.494520185,12.90437262,0.813895057,9.193515872,0.901313639,13.28046904,0.791170331,25.90877468,29.26633392,205972.3914,61240.85,217194.64,264065.9,267213.2414,484407.8814
24381,24382,50,0.155244904,0.181402105,0.805495812,0.5399454,0.730471742,0.699214534,0.679042687,0.666700931,0.463792415,0.639430049,0.761309417,0.928813635,0.597284503,0.877295557,0.854696701,0.453907718,1.411835935,0.259282305,0.202395022,2.022048492,0.488554686,10.27128976,0.8845509,11.80992843,0.953748968,17.77646326,0.95240616,25.729246,30.19290754,269712.3914,82229.57,349971.96,307539.68,351941.9614,701913.9214
34855,34856,0,0.168430704,0.195786112,0.647190124,0.648298721,0.699782354,0.577742665,0.559621791,0.35747901,0.399492165,0.504559566,0.839630909,0.662719889,0.954835074,0.838882336,0.468391842,0.773521554,1.218039131,0.207587412,0.221803362,2.051220489,0.559484542,9.696315006,0.975718415,8.5083031,0.782185404,15.86802651,0.789166213,25.7841145,40.92117047,273097.7886,53323.09,258855.32,336226.31,326420.8786,585276.1986
48577,48578,70,0.180913381,0.190645696,0.756341437,0.689984518,0.571844854,0.696914122,0.490361731,0.398375432,0.448751062,0.413859404,0.744422494,0.599571162,0.727137386,0.830536491,1.480380918,0.752595283,1.259324977,0.323721262,0.236179893,2.337878972,0.450651627,9.691433206,0.792226946,7.182425629,0.742722472,13.65528344,0.872897093,24.94758378,34.2381611,268836.9971,47472.51,246393.62,343495.3,316309.5071,562703.1271
38536,38537,160,0.205815163,0.204665576,0.616529153,0.635803603,0.744475104,0.793805498,0.421619352,0.488778807,0.496637604,0.48497261,0.764706489,0.781343711,0.675396299,0.659404311,0.570242599,0.361835798,1.366781078,0.209943362,0.375738884,1.686459531,0.721543061,10.39170017,0.883390883,7.956875714,0.878820952,14.14042824,0.838743546,25.72997753,23.83480692,224007.1143,47838.25,245164.42,357822.33,271845.3643,517009.7843
31755,31756,200,0.203006084,0.198556884,0.635770183,0.878482427,0.632750922,0.743238784,0.351485738,0.360497876,0.514895024,0.400229307,0.758628833,0.868729206,0.641315046,0.687548439,0.419152755,0.471540109,0.520254867,0.116109527,0.221733495,1.476533395,0.566386922,10.76958227,0.816501445,10.70969731,0.900350388,17.84998778,0.884919715,24.69680962,37.47668718,276956.3286,80806.55,326518.27,356972.58,357762.8786,684281.1486
7753,7754,40,0.178378621,0.196874682,0.66578359,0.770686221,0.638869178,0.674339896,0.397469856,0.511252002,0.484467652,0.355803591,0.694618618,0.793696651,0.725306873,0.781974057,0.64783852,0.661863205,1.22285406,0.308397418,0.396206705,2.243303414,0.689337861,10.34856674,0.853100272,9.079010833,0.772053683,17.29522615,0.766719107,25.92955057,25.75798325,241625.9514,51687.0,274112.11,350974.72,293312.9514,567425.0614
46638,46639,220,0.17595526,0.212874032,0.711866411,0.580845297,0.664106179,0.700896737,0.488600419,0.490995358,0.553063126,0.511891315,0.783863314,0.715429014,0.741250661,0.93549322,1.337749673,0.596295394,0.904718008,0.330857025,0.393965249,2.040328445,0.516557289,6.609478348,0.857062139,10.45264085,0.896858533,12.48861358,0.778550219,27.14212695,29.84181459,291537.7743,71204.01,200986.34,382333.98,362741.7843,563728.1243
43834,43835,20,0.182145878,0.197153949,0.668424952,0.822705418,0.683746153,0.708782479,0.583776117,0.46881293,0.493686537,0.537127611,0.512535754,0.675406235,0.736421966,0.635708294,1.447741759,0.384153982,0.840090454,0.167784344,0.305088335,2.347558656,0.473455772,7.958711503,0.90159241,8.438557977,0.801842618,16.21043143,0.937240955,26.56611486,34.01093866,292230.3943,54105.9,314059.2,326883.64,346336.2943,660395.4943
26235,26236,20,0.131614856,0.188547183,0.696757727,0.705122847,0.71151658,0.676113593,0.431839753,0.412827261,0.406920184,0.545590807,0.579720766,0.683391885,0.914576633,0.886734704,0.553956477,0.202439156,1.132976325,0.259389829,0.352462471,1.79631471,0.588986558,6.165119856,0.847461115,11.37459383,0.7115367,17.81756614,0.820575598,26.49874752,34.22855471,342893.4057,62447.91,302226.59,311578.2,405341.3157,707567.9057
44229,44230,160,0.160434228,0.209416424,0.701143653,0.658792077,0.735842524,0.631909171,0.441214282,0.517533232,0.44169386,0.447889307,0.879445339,0.726452381,0.624468965,0.725764838,1.007839162,0.238296516,1.221404044,0.21774605,0.296080003,1.480193923,0.478334024,8.447246145,0.910798821,9.025742498,0.732693605,15.68067204,0.816602686,25.88023055,27.98564905,263092.2114,58271.14,264692.21,327578.88,321363.3514,586055.5614
49596,49597,330,0.179559107,0.168804095,0.697471616,0.634777558,0.626543743,0.860430505,0.244253558,0.613630767,0.397327759,0.446739971,0.610867339,0.684703862,0.776822826,0.635760272,1.060235166,0.408859585,0.753272442,0.10787682,0.242952206,2.342006547,0.588944557,9.400653067,0.742759938,7.41141208,0.807922609,14.69630012,0.85202173,24.39519498,25.39956325,236976.2257,47869.25,258835.82,300520.23,284845.4757,543681.2957
18552,18553,50,0.179563317,0.143540216,0.757756882,0.697000746,0.741439383,0.8080541,0.390230288,0.602852476,0.437164445,0.475656408,0.756851803,0.747288262,0.517519866,0.857241241,1.383513891,0.725803067,0.754389407,0.318243419,0.351547191,2.020619157,0.558750717,9.136235264,0.803124147,8.396081585,0.715982876,16.48024878,0.823275801,25.64560992,43.7872563,323021.1029,46845.23,280462.5,297801.44,369866.3329,650328.8329
43136,43137,330,0.191799066,0.205480786,0.765363304,0.786961718,0.601734836,0.774558233,0.382048134,0.485252991,0.548817623,0.414603382,0.932626815,0.723177125,0.698687775,0.76514637,1.279737439,0.436937381,0.545424238,0.244044755,0.219761226,1.865450981,0.521654867,9.830228533,0.824020935,8.904123808,0.794901764,11.85157006,0.741235606,25.05900691,32.21421281,242159.2571,56446.75,181592.48,366543.69,298606.0071,480198.4871
36672,36673,210,0.193014949,0.129796441,0.711217968,0.634687468,0.772966746,0.813793064,0.641970455,0.445428115,0.555230463,0.47954169,0.807222112,0.683339798,0.72509557,0.751194291,1.203664185,0.686348191,0.695268536,0.223852006,0.378193375,1.816255101,0.581759113,12.8744031,0.78120744,9.321898159,0.735934171,13.45602343,0.889850949,26.80749921,27.52187793,206556.3714,49466.45,247513.96,312110.62,256022.8214,503536.7814
43649,43650,300,0.188975977,0.150652586,0.612288772,0.6848474,0.762009645,0.585865494,0.51327342,0.462762266,0.423358552,0.486962041,0.890244529,0.756374186,0.591769875,0.658002823,0.643211686,0.794046632,1.2443181,0.139743843,0.349960282,1.788003312,0.470166728,7.964329959,0.794349168,7.34923173,0.723337675,16.69306394,0.825718261,26.45595756,34.09722013,287476.2657,44924.96,284927.02,291744.28,332401.2257,617328.2457
3940,3941,170,0.211877874,0.198951601,0.614165139,0.673007132,0.620214034,0.707954124,0.31898826,0.312658756,0.409338737,0.40947774,0.799746846,0.686914108,0.653170499,0.679174332,1.3645764,0.714557142,1.251872816,0.346509941,0.343480223,1.936615333,0.510994244,9.857349507,0.755137281,5.97348845,0.812412278,14.87179091,0.724388058,26.18564969,29.88004275,226873.6486,45100.59,222689.76,339435.08,271974.2386,494663.9986
31496,31497,200,0.183637403,0.19495858,0.686731005,0.62117534,0.71515093,0.743063258,0.445254605,0.627887835,0.626562677,0.464827379,0.815720881,0.542749043,0.889942928,0.782588733,0.405029531,0.624195561,1.393993757,0.113704292,0.274602465,1.413687979,0.703500849,10.30186985,0.893815222,9.08094789,0.81690589,15.95328845,0.839776642,26.10464807,22.37281322,212102.9314,49027.91,276936.18,349545.73,261130.8414,538067.0214
26593,26594,230,0.184851774,0.193997988,0.694663143,0.7162683,0.617277604,0.771653141,0.425357679,0.297745103,0.599747065,0.551617609,0.753639868,0.756222043,0.611366365,0.764452659,0.743215323,0.582593436,1.115242119,0.185858209,0.219404516,1.691113595,0.63612565,9.735199574,0.811647371,8.569518973,0.804684526,15.70261674,0.815752254,25.75659193,28.47089692,237969.7371,47134.81,264786.6,358720.73,285104.5471,549891.1471
23921,23922,80,0.111896254,0.202552526,0.666439225,0.600339794,0.655420031,0.692226226,0.522481454,0.469709089,0.488048539,0.352564749,0.566990857,0.523347947,0.614465826,0.615114439,0.934073989,0.74507488,1.16919264,0.259699894,0.342008629,2.006001422,0.566412795,10.48102721,0.899444514,9.093094999,0.780113358,17.60443251,0.726044898,25.73260228,33.1207229,262557.66,56139.11,264211.18,261754.28,318696.77,582907.95
26402,26403,40,0.157070442,0.158114361,0.851446796,0.633884937,0.616401841,0.594368703,0.665456507,0.57139242,0.472924571,0.487821572,0.778621129,0.648100817,0.692436666,0.802850221,1.068887047,0.324758343,1.385381535,0.294032076,0.359532111,1.481266341,0.74058391,7.573706585,0.869615875,11.34533499,0.850279893,13.12968839,0.853831812,25.28743272,26.01724828,291358.4571,63107.49,231735.43,280866.47,354465.9471,586201.3771
45942,45943,160,0.165144551,0.226106118,0.720280176,0.711035926,0.785960615,0.588480718,0.44438834,0.403992154,0.592693456,0.41673482,0.711604596,0.73115582,0.800047138,0.66574866,1.001045307,0.621819123,0.638634884,0.129556898,0.371550855,1.628762973,0.504189695,6.364903987,0.736735994,8.782580488,0.898954994,16.03723844,0.866538239,26.7793361,36.51089589,328617.8629,64310.69,287265.19,344638.17,392928.5529,680193.7429
48525,48526,360,0.185697637,0.203408031,0.647272598,0.807736728,0.794854257,0.690371258,0.393247893,0.562292938,0.580460839,0.525463666,0.599539538,0.609951133,0.739112192,0.545876142,0.431747167,0.682120036,1.274857899,0.287980495,0.237904111,1.55831981,0.468458724,7.800515074,0.853199683,5.811648938,0.772682401,17.01882072,0.807255789,25.72346561,35.59246306,305084.62,35989.73,283992.14,326481.92,341074.35,625066.49
18315,18316,20,0.12015121,0.151798691,0.634876876,0.524305374,0.718120315,0.664237942,0.558818694,0.456576946,0.596296655,0.397359929,0.603423715,0.677936312,0.759193069,0.63596705,0.634043903,0.57239131,0.910886936,0.100169913,0.306263426,1.651955925,0.637076412,13.54464674,0.727595081,8.900871006,0.767878011,16.13792918,0.755949655,25.13787049,40.7278525,232843.7657,48330.12,252177.52,226246.23,281173.8857,533351.4057
36893,36894,180,0.169469919,0.205174491,0.786773441,0.70270611,0.692481455,0.709749588,0.404857001,0.448700507,0.34636352,0.328356222,0.822199062,0.651982199,0.851445759,0.713651914,1.245139514,0.379622746,0.611216789,0.198067093,0.296275163,2.300274933,0.661234757,8.936730726,0.939939064,10.46801866,0.840698093,13.80463412,0.820761084,24.46926268,20.98473971,240093.4171,73230.25,234211.03,349965.55,313323.6671,547534.6971
26695,26696,290,0.137642675,0.175397886,0.777737422,0.61776467,0.651191783,0.739065075,0.371240243,0.540271952,0.38549979,0.470724821,0.858719203,0.830355534,0.714046326,0.731026107,1.477632907,0.698398585,1.0402566,0.293850177,0.35825113,2.037387582,0.48206515,9.81412114,0.878780757,8.07564187,0.746018533,12.71253836,0.813748352,25.0658251,23.50138398,240226.9429,51926.24,213839.58,302867.39,292153.1829,505992.7629
